date,hour,time_local,month,weekday,season,usage,prcp,tmax,tmin,year
2021-09-20,17,17:00:00,September,Monday,Fall,2.27,0,71,54,2021
2021-09-20,18,18:00:00,September,Monday,Fall,2.75,0,71,54,2021
2021-09-20,19,19:00:00,September,Monday,Fall,0.54,0,71,54,2021
2021-09-20,20,20:00:00,September,Monday,Fall,0.5,0,71,54,2021
2021-09-20,21,21:00:00,September,Monday,Fall,1.31,0,71,54,2021
2021-09-20,22,22:00:00,September,Monday,Fall,1.79,0,71,54,2021
2021-09-20,23,23:00:00,September,Monday,Fall,1.18,0,71,54,2021
2021-09-21,0,00:00:00,September,Tuesday,Fall,1.72,0,77,50,2021
2021-09-21,1,01:00:00,September,Tuesday,Fall,0.52,0,77,50,2021
2021-09-21,2,02:00:00,September,Tuesday,Fall,0.51,0,77,50,2021
2021-09-21,3,03:00:00,September,Tuesday,Fall,0.39999999999999997,0,77,50,2021
2021-09-21,4,04:00:00,September,Tuesday,Fall,0.37,0,77,50,2021
2021-09-21,5,05:00:00,September,Tuesday,Fall,0.45,0,77,50,2021
2021-09-21,6,06:00:00,September,Tuesday,Fall,0.33,0,77,50,2021
2021-09-21,7,07:00:00,September,Tuesday,Fall,0.2,0,77,50,2021
2021-09-21,8,08:00:00,September,Tuesday,Fall,0.45,0,77,50,2021
2021-09-21,9,09:00:00,September,Tuesday,Fall,0.09,0,77,50,2021
2021-09-21,10,10:00:00,September,Tuesday,Fall,0.37,0,77,50,2021
2021-09-21,11,11:00:00,September,Tuesday,Fall,0.08,0,77,50,2021
2021-09-21,12,12:00:00,September,Tuesday,Fall,0.76,0,77,50,2021
2021-09-21,13,13:00:00,September,Tuesday,Fall,0.53,0,77,50,2021
2021-09-21,14,14:00:00,September,Tuesday,Fall,0.13,0,77,50,2021
2021-09-21,15,15:00:00,September,Tuesday,Fall,0.48000000000000004,0,77,50,2021
2021-09-21,16,16:00:00,September,Tuesday,Fall,0.41000000000000003,0,77,50,2021
2021-09-21,17,17:00:00,September,Tuesday,Fall,0.39,0,77,50,2021
2021-09-21,18,18:00:00,September,Tuesday,Fall,0.08,0,77,50,2021
2021-09-21,19,19:00:00,September,Tuesday,Fall,0.39,0,77,50,2021
2021-09-21,20,20:00:00,September,Tuesday,Fall,0.42,0,77,50,2021
2021-09-21,21,21:00:00,September,Tuesday,Fall,0.17,0,77,50,2021
2021-09-21,22,22:00:00,September,Tuesday,Fall,0.53,0,77,50,2021
2021-09-21,23,23:00:00,September,Tuesday,Fall,0.51,0,77,50,2021
2021-09-22,0,00:00:00,September,Wednesday,Fall,0.43,0,69,53,2021
2021-09-22,1,01:00:00,September,Wednesday,Fall,0.1,0,69,53,2021
2021-09-22,2,02:00:00,September,Wednesday,Fall,0.41000000000000003,0,69,53,2021
2021-09-22,3,03:00:00,September,Wednesday,Fall,0.42000000000000004,0,69,53,2021
2021-09-22,4,04:00:00,September,Wednesday,Fall,0.1,0,69,53,2021
2021-09-22,5,05:00:00,September,Wednesday,Fall,0.5,0,69,53,2021
2021-09-22,6,06:00:00,September,Wednesday,Fall,0.11,0,69,53,2021
2021-09-22,7,07:00:00,September,Wednesday,Fall,0.79,0,69,53,2021
2021-09-22,8,08:00:00,September,Wednesday,Fall,0.2,0,69,53,2021
2021-09-22,9,09:00:00,September,Wednesday,Fall,0.45999999999999996,0,69,53,2021
2021-09-22,10,10:00:00,September,Wednesday,Fall,0.46,0,69,53,2021
2021-09-22,11,11:00:00,September,Wednesday,Fall,0.1,0,69,53,2021
2021-09-22,12,12:00:00,September,Wednesday,Fall,0.51,0,69,53,2021
2021-09-22,13,13:00:00,September,Wednesday,Fall,0.55,0,69,53,2021
2021-09-22,14,14:00:00,September,Wednesday,Fall,0.71,0,69,53,2021
2021-09-22,15,15:00:00,September,Wednesday,Fall,1.3199999999999998,0,69,53,2021
2021-09-22,16,16:00:00,September,Wednesday,Fall,0.64,0,69,53,2021
2021-09-22,17,17:00:00,September,Wednesday,Fall,3.13,0,69,53,2021
2021-09-22,18,18:00:00,September,Wednesday,Fall,2.43,0,69,53,2021
2021-09-22,19,19:00:00,September,Wednesday,Fall,0.91,0,69,53,2021
2021-09-22,20,20:00:00,September,Wednesday,Fall,0.68,0,69,53,2021
2021-09-22,21,21:00:00,September,Wednesday,Fall,3.07,0,69,53,2021
2021-09-22,22,22:00:00,September,Wednesday,Fall,0.74,0,69,53,2021
2021-09-22,23,23:00:00,September,Wednesday,Fall,0.97,0,69,53,2021
2021-09-23,0,00:00:00,September,Thursday,Fall,0.52,0,71,53,2021
2021-09-23,1,01:00:00,September,Thursday,Fall,0.43,0,71,53,2021
2021-09-23,2,02:00:00,September,Thursday,Fall,0.39,0,71,53,2021
2021-09-23,3,03:00:00,September,Thursday,Fall,0.11,0,71,53,2021
2021-09-23,4,04:00:00,September,Thursday,Fall,0.41000000000000003,0,71,53,2021
2021-09-23,5,05:00:00,September,Thursday,Fall,0.19,0,71,53,2021
2021-09-23,6,06:00:00,September,Thursday,Fall,0.47,0,71,53,2021
2021-09-23,7,07:00:00,September,Thursday,Fall,0.59,0,71,53,2021
2021-09-23,8,08:00:00,September,Thursday,Fall,0.79,0,71,53,2021
2021-09-23,9,09:00:00,September,Thursday,Fall,0.43,0,71,53,2021
2021-09-23,10,10:00:00,September,Thursday,Fall,0.15,0,71,53,2021
2021-09-23,11,11:00:00,September,Thursday,Fall,1.78,0,71,53,2021
2021-09-23,12,12:00:00,September,Thursday,Fall,1.6600000000000001,0,71,53,2021
2021-09-23,13,13:00:00,September,Thursday,Fall,3.81,0,71,53,2021
2021-09-23,14,14:00:00,September,Thursday,Fall,2.54,0,71,53,2021
2021-09-23,15,15:00:00,September,Thursday,Fall,0.62,0,71,53,2021
2021-09-23,16,16:00:00,September,Thursday,Fall,2.52,0,71,53,2021
2021-09-23,17,17:00:00,September,Thursday,Fall,1.47,0,71,53,2021
2021-09-23,18,18:00:00,September,Thursday,Fall,0.78,0,71,53,2021
2021-09-23,19,19:00:00,September,Thursday,Fall,0.77,0,71,53,2021
2021-09-23,20,20:00:00,September,Thursday,Fall,1.06,0,71,53,2021
2021-09-23,21,21:00:00,September,Thursday,Fall,0.9,0,71,53,2021
2021-09-23,22,22:00:00,September,Thursday,Fall,0.73,0,71,53,2021
2021-09-23,23,23:00:00,September,Thursday,Fall,0.9299999999999999,0,71,53,2021
2021-09-24,0,00:00:00,September,Friday,Fall,0.47,0,76,53,2021
2021-09-24,1,01:00:00,September,Friday,Fall,2.44,0,76,53,2021
2021-09-24,2,02:00:00,September,Friday,Fall,0.79,0,76,53,2021
2021-09-24,3,03:00:00,September,Friday,Fall,0.43,0,76,53,2021
2021-09-24,4,04:00:00,September,Friday,Fall,0.16,0,76,53,2021
2021-09-24,5,05:00:00,September,Friday,Fall,0.42,0,76,53,2021
2021-09-24,6,06:00:00,September,Friday,Fall,0.43,0,76,53,2021
2021-09-24,7,07:00:00,September,Friday,Fall,0.66,0,76,53,2021
2021-09-24,8,08:00:00,September,Friday,Fall,0.27,0,76,53,2021
2021-09-24,9,09:00:00,September,Friday,Fall,0.41000000000000003,0,76,53,2021
2021-09-24,10,10:00:00,September,Friday,Fall,0.39,0,76,53,2021
2021-09-24,11,11:00:00,September,Friday,Fall,0.1,0,76,53,2021
2021-09-24,12,12:00:00,September,Friday,Fall,0.42,0,76,53,2021
2021-09-24,13,13:00:00,September,Friday,Fall,0.51,0,76,53,2021
2021-09-24,14,14:00:00,September,Friday,Fall,0.1,0,76,53,2021
2021-09-24,15,15:00:00,September,Friday,Fall,0.53,0,76,53,2021
2021-09-24,16,16:00:00,September,Friday,Fall,0.59,0,76,53,2021
2021-09-24,17,17:00:00,September,Friday,Fall,0.59,0,76,53,2021
2021-09-24,18,18:00:00,September,Friday,Fall,1.28,0,76,53,2021
2021-09-24,19,19:00:00,September,Friday,Fall,0.63,0,76,53,2021
2021-09-24,20,20:00:00,September,Friday,Fall,0.54,0,76,53,2021
2021-09-24,21,21:00:00,September,Friday,Fall,0.7,0,76,53,2021
2021-09-24,22,22:00:00,September,Friday,Fall,0.25,0,76,53,2021
2021-09-24,23,23:00:00,September,Friday,Fall,1.92,0,76,53,2021
2021-09-25,0,00:00:00,September,Saturday,Fall,0.96,0,79,51,2021
2021-09-25,1,01:00:00,September,Saturday,Fall,0.88,0,79,51,2021
2021-09-25,2,02:00:00,September,Saturday,Fall,0.44000000000000006,0,79,51,2021
2021-09-25,3,03:00:00,September,Saturday,Fall,0.39,0,79,51,2021
2021-09-25,4,04:00:00,September,Saturday,Fall,0.4,0,79,51,2021
2021-09-25,5,05:00:00,September,Saturday,Fall,0.66,0,79,51,2021
2021-09-25,6,06:00:00,September,Saturday,Fall,0.43000000000000005,0,79,51,2021
2021-09-25,7,07:00:00,September,Saturday,Fall,0.38,0,79,51,2021
2021-09-25,8,08:00:00,September,Saturday,Fall,0.35,0,79,51,2021
2021-09-25,9,09:00:00,September,Saturday,Fall,0.89,0,79,51,2021
2021-09-25,10,10:00:00,September,Saturday,Fall,1.45,0,79,51,2021
2021-09-25,11,11:00:00,September,Saturday,Fall,1.12,0,79,51,2021
2021-09-25,12,12:00:00,September,Saturday,Fall,1.18,0,79,51,2021
2021-09-25,13,13:00:00,September,Saturday,Fall,0.87,0,79,51,2021
2021-09-25,14,14:00:00,September,Saturday,Fall,0.39,0,79,51,2021
2021-09-25,15,15:00:00,September,Saturday,Fall,0.09,0,79,51,2021
2021-09-25,16,16:00:00,September,Saturday,Fall,0.39,0,79,51,2021
2021-09-25,17,17:00:00,September,Saturday,Fall,0.41,0,79,51,2021
2021-09-25,18,18:00:00,September,Saturday,Fall,0.6699999999999999,0,79,51,2021
2021-09-25,19,19:00:00,September,Saturday,Fall,1.2,0,79,51,2021
2021-09-25,20,20:00:00,September,Saturday,Fall,1.5,0,79,51,2021
2021-09-25,21,21:00:00,September,Saturday,Fall,0.71,0,79,51,2021
2021-09-25,22,22:00:00,September,Saturday,Fall,0.62,0,79,51,2021
2021-09-25,23,23:00:00,September,Saturday,Fall,2.03,0,79,51,2021
2021-09-26,0,00:00:00,September,Sunday,Fall,0.55,0.64,65,56,2021
2021-09-26,1,01:00:00,September,Sunday,Fall,0.64,0.64,65,56,2021
2021-09-26,2,02:00:00,September,Sunday,Fall,0.28,0.64,65,56,2021
2021-09-26,3,03:00:00,September,Sunday,Fall,0.41,0.64,65,56,2021
2021-09-26,4,04:00:00,September,Sunday,Fall,0.42000000000000004,0.64,65,56,2021
2021-09-26,5,05:00:00,September,Sunday,Fall,0.21,0.64,65,56,2021
2021-09-26,6,06:00:00,September,Sunday,Fall,0.7899999999999999,0.64,65,56,2021
2021-09-26,7,07:00:00,September,Sunday,Fall,0.44,0.64,65,56,2021
2021-09-26,8,08:00:00,September,Sunday,Fall,0.39999999999999997,0.64,65,56,2021
2021-09-26,9,09:00:00,September,Sunday,Fall,1.04,0.64,65,56,2021
2021-09-26,10,10:00:00,September,Sunday,Fall,1.52,0.64,65,56,2021
2021-09-26,11,11:00:00,September,Sunday,Fall,1.8199999999999998,0.64,65,56,2021
2021-09-26,12,12:00:00,September,Sunday,Fall,1.6400000000000001,0.64,65,56,2021
2021-09-26,13,13:00:00,September,Sunday,Fall,1.47,0.64,65,56,2021
2021-09-26,14,14:00:00,September,Sunday,Fall,1.1099999999999999,0.64,65,56,2021
2021-09-26,15,15:00:00,September,Sunday,Fall,1.4000000000000001,0.64,65,56,2021
2021-09-26,16,16:00:00,September,Sunday,Fall,1.4100000000000001,0.64,65,56,2021
2021-09-26,17,17:00:00,September,Sunday,Fall,1.1,0.64,65,56,2021
2021-09-26,18,18:00:00,September,Sunday,Fall,1.44,0.64,65,56,2021
2021-09-26,19,19:00:00,September,Sunday,Fall,1.04,0.64,65,56,2021
2021-09-26,20,20:00:00,September,Sunday,Fall,0.73,0.64,65,56,2021
2021-09-26,21,21:00:00,September,Sunday,Fall,0.5800000000000001,0.64,65,56,2021
2021-09-26,22,22:00:00,September,Sunday,Fall,0.49,0.64,65,56,2021
2021-09-26,23,23:00:00,September,Sunday,Fall,0.16,0.64,65,56,2021
2021-09-27,0,00:00:00,September,Monday,Fall,1.74,0.4,62,54,2021
2021-09-27,1,01:00:00,September,Monday,Fall,0.76,0.4,62,54,2021
2021-09-27,2,02:00:00,September,Monday,Fall,0.44,0.4,62,54,2021
2021-09-27,3,03:00:00,September,Monday,Fall,0.29,0.4,62,54,2021
2021-09-27,4,04:00:00,September,Monday,Fall,0.42,0.4,62,54,2021
2021-09-27,5,05:00:00,September,Monday,Fall,0.9400000000000001,0.4,62,54,2021
2021-09-27,6,06:00:00,September,Monday,Fall,1.71,0.4,62,54,2021
2021-09-27,7,07:00:00,September,Monday,Fall,0.67,0.4,62,54,2021
2021-09-27,8,08:00:00,September,Monday,Fall,0.72,0.4,62,54,2021
2021-09-27,9,09:00:00,September,Monday,Fall,0.22,0.4,62,54,2021
2021-09-27,10,10:00:00,September,Monday,Fall,0.43,0.4,62,54,2021
2021-09-27,11,11:00:00,September,Monday,Fall,0.38,0.4,62,54,2021
2021-09-27,12,12:00:00,September,Monday,Fall,0.46,0.4,62,54,2021
2021-09-27,13,13:00:00,September,Monday,Fall,0.39,0.4,62,54,2021
2021-09-27,14,14:00:00,September,Monday,Fall,0.92,0.4,62,54,2021
2021-09-27,15,15:00:00,September,Monday,Fall,1.1600000000000001,0.4,62,54,2021
2021-09-27,16,16:00:00,September,Monday,Fall,3.06,0.4,62,54,2021
2021-09-27,17,17:00:00,September,Monday,Fall,2.23,0.4,62,54,2021
2021-09-27,18,18:00:00,September,Monday,Fall,1.68,0.4,62,54,2021
2021-09-27,19,19:00:00,September,Monday,Fall,0.52,0.4,62,54,2021
2021-09-27,20,20:00:00,September,Monday,Fall,0.49,0.4,62,54,2021
2021-09-27,21,21:00:00,September,Monday,Fall,0.64,0.4,62,54,2021
2021-09-27,22,22:00:00,September,Monday,Fall,1.4000000000000001,0.4,62,54,2021
2021-09-27,23,23:00:00,September,Monday,Fall,3.02,0.4,62,54,2021
2021-09-28,0,00:00:00,September,Tuesday,Fall,0.8,0.05,66,53,2021
2021-09-28,1,01:00:00,September,Tuesday,Fall,0.6900000000000001,0.05,66,53,2021
2021-09-28,2,02:00:00,September,Tuesday,Fall,0.46,0.05,66,53,2021
2021-09-28,3,03:00:00,September,Tuesday,Fall,0.36,0.05,66,53,2021
2021-09-28,4,04:00:00,September,Tuesday,Fall,0.42,0.05,66,53,2021
2021-09-28,5,05:00:00,September,Tuesday,Fall,0.51,0.05,66,53,2021
2021-09-28,6,06:00:00,September,Tuesday,Fall,0.37,0.05,66,53,2021
2021-09-28,7,07:00:00,September,Tuesday,Fall,0.21,0.05,66,53,2021
2021-09-28,8,08:00:00,September,Tuesday,Fall,0.26,0.05,66,53,2021
2021-09-28,9,09:00:00,September,Tuesday,Fall,0.39999999999999997,0.05,66,53,2021
2021-09-28,10,10:00:00,September,Tuesday,Fall,0.74,0.05,66,53,2021
2021-09-28,11,11:00:00,September,Tuesday,Fall,0.63,0.05,66,53,2021
2021-09-28,12,12:00:00,September,Tuesday,Fall,0.64,0.05,66,53,2021
2021-09-28,13,13:00:00,September,Tuesday,Fall,3.42,0.05,66,53,2021
2021-09-28,14,14:00:00,September,Tuesday,Fall,1.71,0.05,66,53,2021
2021-09-28,15,15:00:00,September,Tuesday,Fall,0.54,0.05,66,53,2021
2021-09-28,16,16:00:00,September,Tuesday,Fall,0.93,0.05,66,53,2021
2021-09-28,17,17:00:00,September,Tuesday,Fall,4.13,0.05,66,53,2021
2021-09-28,18,18:00:00,September,Tuesday,Fall,1.18,0.05,66,53,2021
2021-09-28,19,19:00:00,September,Tuesday,Fall,0.9600000000000001,0.05,66,53,2021
2021-09-28,20,20:00:00,September,Tuesday,Fall,0.49,0.05,66,53,2021
2021-09-28,21,21:00:00,September,Tuesday,Fall,2.02,0.05,66,53,2021
2021-09-28,22,22:00:00,September,Tuesday,Fall,1.6199999999999999,0.05,66,53,2021
2021-09-28,23,23:00:00,September,Tuesday,Fall,0.5,0.05,66,53,2021
2021-09-29,0,00:00:00,September,Wednesday,Fall,2.21,0.1,61,55,2021
2021-09-29,1,01:00:00,September,Wednesday,Fall,2.2199999999999998,0.1,61,55,2021
2021-09-29,2,02:00:00,September,Wednesday,Fall,1.22,0.1,61,55,2021
2021-09-29,3,03:00:00,September,Wednesday,Fall,0.54,0.1,61,55,2021
2021-09-29,4,04:00:00,September,Wednesday,Fall,0.44999999999999996,0.1,61,55,2021
2021-09-29,5,05:00:00,September,Wednesday,Fall,0.48,0.1,61,55,2021
2021-09-29,6,06:00:00,September,Wednesday,Fall,0.42000000000000004,0.1,61,55,2021
2021-09-29,7,07:00:00,September,Wednesday,Fall,0.43,0.1,61,55,2021
2021-09-29,8,08:00:00,September,Wednesday,Fall,0.41,0.1,61,55,2021
2021-09-29,9,09:00:00,September,Wednesday,Fall,0.41000000000000003,0.1,61,55,2021
2021-09-29,10,10:00:00,September,Wednesday,Fall,0.52,0.1,61,55,2021
2021-09-29,11,11:00:00,September,Wednesday,Fall,0.46,0.1,61,55,2021
2021-09-29,12,12:00:00,September,Wednesday,Fall,0.5700000000000001,0.1,61,55,2021
2021-09-29,13,13:00:00,September,Wednesday,Fall,0.9400000000000001,0.1,61,55,2021
2021-09-29,14,14:00:00,September,Wednesday,Fall,0.48,0.1,61,55,2021
2021-09-29,15,15:00:00,September,Wednesday,Fall,0.4,0.1,61,55,2021
2021-09-29,16,16:00:00,September,Wednesday,Fall,0.37,0.1,61,55,2021
2021-09-29,17,17:00:00,September,Wednesday,Fall,0.36,0.1,61,55,2021
2021-09-29,18,18:00:00,September,Wednesday,Fall,0.09,0.1,61,55,2021
2021-09-29,19,19:00:00,September,Wednesday,Fall,0.4,0.1,61,55,2021
2021-09-29,20,20:00:00,September,Wednesday,Fall,0.43,0.1,61,55,2021
2021-09-29,21,21:00:00,September,Wednesday,Fall,0.15,0.1,61,55,2021
2021-09-29,22,22:00:00,September,Wednesday,Fall,0.42000000000000004,0.1,61,55,2021
2021-09-29,23,23:00:00,September,Wednesday,Fall,2.27,0.1,61,55,2021
2021-09-30,0,00:00:00,September,Thursday,Fall,0.54,0.36,62,51,2021
2021-09-30,1,01:00:00,September,Thursday,Fall,0.41000000000000003,0.36,62,51,2021
2021-09-30,2,02:00:00,September,Thursday,Fall,0.42,0.36,62,51,2021
2021-09-30,3,03:00:00,September,Thursday,Fall,0.12,0.36,62,51,2021
2021-09-30,4,04:00:00,September,Thursday,Fall,0.4,0.36,62,51,2021
2021-09-30,5,05:00:00,September,Thursday,Fall,0.5,0.36,62,51,2021
2021-09-30,6,06:00:00,September,Thursday,Fall,0.13,0.36,62,51,2021
2021-09-30,7,07:00:00,September,Thursday,Fall,0.71,0.36,62,51,2021
2021-09-30,8,08:00:00,September,Thursday,Fall,0.82,0.36,62,51,2021
2021-09-30,9,09:00:00,September,Thursday,Fall,1.28,0.36,62,51,2021
2021-09-30,10,10:00:00,September,Thursday,Fall,1.09,0.36,62,51,2021
2021-09-30,11,11:00:00,September,Thursday,Fall,0.47000000000000003,0.36,62,51,2021
2021-09-30,12,12:00:00,September,Thursday,Fall,0.76,0.36,62,51,2021
2021-09-30,13,13:00:00,September,Thursday,Fall,0.76,0.36,62,51,2021
2021-09-30,14,14:00:00,September,Thursday,Fall,0.55,0.36,62,51,2021
2021-09-30,15,15:00:00,September,Thursday,Fall,0.52,0.36,62,51,2021
2021-09-30,16,16:00:00,September,Thursday,Fall,1.34,0.36,62,51,2021
2021-09-30,17,17:00:00,September,Thursday,Fall,5.91,0.36,62,51,2021
2021-09-30,18,18:00:00,September,Thursday,Fall,2.5,0.36,62,51,2021
2021-09-30,19,19:00:00,September,Thursday,Fall,3.06,0.36,62,51,2021
2021-09-30,20,20:00:00,September,Thursday,Fall,1.73,0.36,62,51,2021
2021-09-30,21,21:00:00,September,Thursday,Fall,1.63,0.36,62,51,2021
2021-09-30,22,22:00:00,September,Thursday,Fall,1.79,0.36,62,51,2021
2021-09-30,23,23:00:00,September,Thursday,Fall,1.4500000000000002,0.36,62,51,2021
2021-10-01,0,00:00:00,October,Friday,Fall,1.38,0,64,48,2021
2021-10-01,1,01:00:00,October,Friday,Fall,1.3800000000000001,0,64,48,2021
2021-10-01,2,02:00:00,October,Friday,Fall,1.3900000000000001,0,64,48,2021
2021-10-01,3,03:00:00,October,Friday,Fall,1.09,0,64,48,2021
2021-10-01,4,04:00:00,October,Friday,Fall,1.3900000000000001,0,64,48,2021
2021-10-01,5,05:00:00,October,Friday,Fall,1.1600000000000001,0,64,48,2021
2021-10-01,6,06:00:00,October,Friday,Fall,1.45,0,64,48,2021
2021-10-01,7,07:00:00,October,Friday,Fall,1.2000000000000002,0,64,48,2021
2021-10-01,8,08:00:00,October,Friday,Fall,0.5599999999999999,0,64,48,2021
2021-10-01,9,09:00:00,October,Friday,Fall,0.47,0,64,48,2021
2021-10-01,10,10:00:00,October,Friday,Fall,0.42,0,64,48,2021
2021-10-01,11,11:00:00,October,Friday,Fall,0.65,0,64,48,2021
2021-10-01,12,12:00:00,October,Friday,Fall,0.1,0,64,48,2021
2021-10-01,13,13:00:00,October,Friday,Fall,0.51,0,64,48,2021
2021-10-01,14,14:00:00,October,Friday,Fall,0.9600000000000001,0,64,48,2021
2021-10-01,15,15:00:00,October,Friday,Fall,2.08,0,64,48,2021
2021-10-01,16,16:00:00,October,Friday,Fall,1.96,0,64,48,2021
2021-10-01,17,17:00:00,October,Friday,Fall,2.72,0,64,48,2021
2021-10-01,18,18:00:00,October,Friday,Fall,4.45,0,64,48,2021
2021-10-01,19,19:00:00,October,Friday,Fall,2.81,0,64,48,2021
2021-10-01,20,20:00:00,October,Friday,Fall,2.76,0,64,48,2021
2021-10-01,21,21:00:00,October,Friday,Fall,1.01,0,64,48,2021
2021-10-01,22,22:00:00,October,Friday,Fall,1.18,0,64,48,2021
2021-10-01,23,23:00:00,October,Friday,Fall,0.52,0,64,48,2021
2021-10-02,0,00:00:00,October,Saturday,Fall,0.53,0,68,49,2021
2021-10-02,1,01:00:00,October,Saturday,Fall,0.42,0,68,49,2021
2021-10-02,2,02:00:00,October,Saturday,Fall,0.4,0,68,49,2021
2021-10-02,3,03:00:00,October,Saturday,Fall,0.29,0,68,49,2021
2021-10-02,4,04:00:00,October,Saturday,Fall,0.2,0,68,49,2021
2021-10-02,5,05:00:00,October,Saturday,Fall,0.5,0,68,49,2021
2021-10-02,6,06:00:00,October,Saturday,Fall,0.09,0,68,49,2021
2021-10-02,7,07:00:00,October,Saturday,Fall,0.45,0,68,49,2021
2021-10-02,8,08:00:00,October,Saturday,Fall,0.13999999999999999,0,68,49,2021
2021-10-02,9,09:00:00,October,Saturday,Fall,0.54,0,68,49,2021
2021-10-02,10,10:00:00,October,Saturday,Fall,0.78,0,68,49,2021
2021-10-02,11,11:00:00,October,Saturday,Fall,0.41000000000000003,0,68,49,2021
2021-10-02,12,12:00:00,October,Saturday,Fall,1.8900000000000001,0,68,49,2021
2021-10-02,13,13:00:00,October,Saturday,Fall,1.48,0,68,49,2021
2021-10-02,14,14:00:00,October,Saturday,Fall,0.74,0,68,49,2021
2021-10-02,15,15:00:00,October,Saturday,Fall,0.4,0,68,49,2021
2021-10-02,16,16:00:00,October,Saturday,Fall,0.38,0,68,49,2021
2021-10-02,17,17:00:00,October,Saturday,Fall,0.09,0,68,49,2021
2021-10-02,18,18:00:00,October,Saturday,Fall,0.9500000000000001,0,68,49,2021
2021-10-02,19,19:00:00,October,Saturday,Fall,0.62,0,68,49,2021
2021-10-02,20,20:00:00,October,Saturday,Fall,0.63,0,68,49,2021
2021-10-02,21,21:00:00,October,Saturday,Fall,2.87,0,68,49,2021
2021-10-02,22,22:00:00,October,Saturday,Fall,0.54,0,68,49,2021
2021-10-02,23,23:00:00,October,Saturday,Fall,0.68,0,68,49,2021
2021-10-03,0,00:00:00,October,Sunday,Fall,0.47,0.02,58,53,2021
2021-10-03,1,01:00:00,October,Sunday,Fall,1.1300000000000001,0.02,58,53,2021
2021-10-03,2,02:00:00,October,Sunday,Fall,1.11,0.02,58,53,2021
2021-10-03,3,03:00:00,October,Sunday,Fall,0.45999999999999996,0.02,58,53,2021
2021-10-03,4,04:00:00,October,Sunday,Fall,0.41000000000000003,0.02,58,53,2021
2021-10-03,5,05:00:00,October,Sunday,Fall,0.47000000000000003,0.02,58,53,2021
2021-10-03,6,06:00:00,October,Sunday,Fall,0.39,0.02,58,53,2021
2021-10-03,7,07:00:00,October,Sunday,Fall,0.09,0.02,58,53,2021
2021-10-03,8,08:00:00,October,Sunday,Fall,0.46,0.02,58,53,2021
2021-10-03,9,09:00:00,October,Sunday,Fall,0.54,0.02,58,53,2021
2021-10-03,10,10:00:00,October,Sunday,Fall,0.93,0.02,58,53,2021
2021-10-03,11,11:00:00,October,Sunday,Fall,2.22,0.02,58,53,2021
2021-10-03,12,12:00:00,October,Sunday,Fall,0.7,0.02,58,53,2021
2021-10-03,13,13:00:00,October,Sunday,Fall,0.57,0.02,58,53,2021
2021-10-03,14,14:00:00,October,Sunday,Fall,0.38,0.02,58,53,2021
2021-10-03,15,15:00:00,October,Sunday,Fall,0.38,0.02,58,53,2021
2021-10-03,16,16:00:00,October,Sunday,Fall,0.21000000000000002,0.02,58,53,2021
2021-10-03,17,17:00:00,October,Sunday,Fall,0.24,0.02,58,53,2021
2021-10-03,18,18:00:00,October,Sunday,Fall,0.51,0.02,58,53,2021
2021-10-03,19,19:00:00,October,Sunday,Fall,2.79,0.02,58,53,2021
2021-10-03,20,20:00:00,October,Sunday,Fall,3.91,0.02,58,53,2021
2021-10-03,21,21:00:00,October,Sunday,Fall,1.0699999999999998,0.02,58,53,2021
2021-10-03,22,22:00:00,October,Sunday,Fall,1.6400000000000001,0.02,58,53,2021
2021-10-03,23,23:00:00,October,Sunday,Fall,1.1600000000000001,0.02,58,53,2021
2021-10-04,0,00:00:00,October,Monday,Fall,0.49,0,64,51,2021
2021-10-04,1,01:00:00,October,Monday,Fall,0.43000000000000005,0,64,51,2021
2021-10-04,2,02:00:00,October,Monday,Fall,0.41000000000000003,0,64,51,2021
2021-10-04,3,03:00:00,October,Monday,Fall,0.39,0,64,51,2021
2021-10-04,4,04:00:00,October,Monday,Fall,0.1,0,64,51,2021
2021-10-04,5,05:00:00,October,Monday,Fall,0.5,0,64,51,2021
2021-10-04,6,06:00:00,October,Monday,Fall,0.11,0,64,51,2021
2021-10-04,7,07:00:00,October,Monday,Fall,0.59,0,64,51,2021
2021-10-04,8,08:00:00,October,Monday,Fall,0.8099999999999999,0,64,51,2021
2021-10-04,9,09:00:00,October,Monday,Fall,0.09,0,64,51,2021
2021-10-04,10,10:00:00,October,Monday,Fall,0.4,0,64,51,2021
2021-10-04,11,11:00:00,October,Monday,Fall,0.7000000000000001,0,64,51,2021
2021-10-04,12,12:00:00,October,Monday,Fall,0.45999999999999996,0,64,51,2021
2021-10-04,13,13:00:00,October,Monday,Fall,0.54,0,64,51,2021
2021-10-04,14,14:00:00,October,Monday,Fall,0.16,0,64,51,2021
2021-10-04,15,15:00:00,October,Monday,Fall,0.43,0,64,51,2021
2021-10-04,16,16:00:00,October,Monday,Fall,1.62,0,64,51,2021
2021-10-04,17,17:00:00,October,Monday,Fall,1.77,0,64,51,2021
2021-10-04,18,18:00:00,October,Monday,Fall,1.21,0,64,51,2021
2021-10-04,19,19:00:00,October,Monday,Fall,0.6,0,64,51,2021
2021-10-04,20,20:00:00,October,Monday,Fall,3.2800000000000002,0,64,51,2021
2021-10-04,21,21:00:00,October,Monday,Fall,3.6,0,64,51,2021
2021-10-04,22,22:00:00,October,Monday,Fall,2.57,0,64,51,2021
